"You can specify the order status for orders that are refused after being in a uncertain state. In order to use this feature you will have to set up the http request for status changes as outlined in the manual.","Se puede especificar el estado del pedido de los pedidos que se negaron después de estar en un estado incierto. Para utilizar esta función, tendrá que configurar la petición http para cambios de estado como se indica en el manual."
"You can specify the order status for orders that are successful after being in a uncertain state. In order to use this setting, you will need to activate the http-request for status changes as outlined in the manual.","Se puede especificar el estado del pedido de órdenes que tienen éxito después de estar en un estado incierto. Para utilizar esta opción, tendrá que activar el http-solicitud de cambios de estado como se indica en el manual."
"You can specify the order status when an order is cancelled.","Se puede especificar el estado cuando un pedido se cancela."
"You created the order.","You created the order."
"You have no stored aliases.","You have no stored aliases."
"You have to enter a CVC code.","Debe introducir el CVC su tarjeta."
"You have to enter a card number.","Debe inserir un número de tarjeta"
"You have to enter bank code of your bank.","Debe introducir el código bancario"
"You have to enter commercial number of you company.","Usted tiene que ingresar el número comercial de su empresa."
"You have to enter either the CVC code or the issue number of your card.","Usted tiene que ingresar ya sea el código CVC o el número de expedición de la tarjeta."
"You have to enter sales tax number of you company.","Usted tiene que ingresar el número de impuesto sobre las ventas de su empresa."
"You have to enter sales tax number of your company.","You have to enter sales tax number of your company."
"You have to enter the BIC.","Entrar en el BIC."
"You have to enter the CVC code from the back of your credti card.","Por favor, introduzca la CVC su tarjeta. Usted puede encontrar esto en la parte de atrás de su tarjeta de crédito."
"You have to enter the CVC code from your card.","Debe introducir el CVC su tarjeta."
"You have to enter the IBAN.","Entrar en el IBAN."
"You have to enter the a card number.","Tiene que introducir el número de una tarjeta."
"You have to enter the account holder name on the card.","Usted tiene que introducir el nombre del titular de la tarjeta."
"You have to enter the account holder name.","Entrar en el nombre del titular de la cuenta."
"You have to enter the card holder name on the card.","Debe introducir el titular de la tarjeta."
"You have to enter the card holder.","Debe introducir el titular de la tarjeta."
"You have to enter the location of your bank.","Tienes que entrar en la ubicación de su banco."
"You have to enter the month of the card expiry.","Por favor seleccione el mes de la fecha de vencimiento de su tarjeta de crédito."
"You have to enter the name of the account owner.","Debe introducir el titular de la cuenta bancaria"
"You have to enter the name of your bank.","Usted tiene que introducir el nombre de su banco."
"You have to enter the year of the card expiry.","Tienes que entrar en el año de la caducidad de la tarjeta."
"You have to enter your IBAN Number.","Tiene que introducir su número de IBAN."
"You have to enter your bank account number.","Debe introducir el número de cuenta de tu cuenta bancaria."
"You have to enter your social security number.","Tiene que introducir su número de seguro social."
"You may choose one of the cards you paid before on this site.","Usted puede elegir entre una tarjeta utilizada anteriormente:"
"You may choose one of your stored payment details.","You may choose one of your stored payment details."
"You must define your gender.","Debe definir su género."
"You must enter the company registration number.","Debe introducir el número de registro de la empresa."
"You must enter the sales tax number.","Debe introducir el número de identificación fiscal de las ventas."
"You must enter your phone number.","Debe introducir su número de teléfono."
"You must enter your salutation.","Debe introducir su tratamiento."
"You must enter your social security number.","Debe introducir su número de seguro social."
"You need to define an API password in the module settings.","You need to define an API password in the module settings."
"You need to define an API user id in the module settings.","You need to define an API user id in the module settings."
"You select to use a own mobile template. However you do not specify any template URL for mobile devices.","You select to use a own mobile template. However you do not specify any template URL for mobile devices."
"You will be redirect to the order confirmation page.","Se le redirige a la página de confirmación del pedido."
"Your browser does not allow the execution of JavaScript. Please activate JavaScript in your browser and reload this page.","Su navegador no permite la ejecución de JavaScript. Por favor, active JavaScript en su navegador y vuelva a cargar esta página."
"Your card number is invalid.","El número de tarjeta no es válida."
"Your card number is invalid. May be you choose the wrong credit card type.","Tu número de tarjeta no es válida. Es posible que haya elegido el tipo incorrecto de la tarjeta de crédito"
"OgoneCw Aliases","OgoneCw Alias"
"____paymentMethodName____","____paymentMethodName____"
"Ogone Aliases","Ogone Aliases"
"Ogone Error","Ogone Error"
"Ogone Parameters","Ogone Parameters"
"Ogone Refund Items","Ogone Refund Items"
"Ogone Section","Ogone Section"
"Ogone Transactions","Ogone Transactions"
"Ogone:","Ogone:"
"Ogone: Alias Management","Ogone: Alias Management"
"customweb ltd","customweb ltd"
"no","no"
"or","or"
"yes","yes"
