"You can create an API username in the back-end of Ogone. The API user is necessary for the direct communication between the shop and the service of Ogone.","U kunt een API gebruikersnaam in de backend van Ogone opstellen. De API gebruiker is vereist voor directe communicatie tussen de winkel en de service van Ogone."
"You can decide on the order status new orders should have after they are processed successfully.","Definiër de order status, die met succes werden verwerkt."
"You can decide on the order status new orders should have that have an uncertain authorization status.","Definiër de order status, die een onzekere status hebben."
"You can specify the order status after the payment is received. In order to use this feature the http-request for Status Changes has to be set up as described in the manual.","U kunt de status van de order te geven nadat de betaling is ontvangen. Om deze functie te kunnen gebruiken de 'HTTP request for status changes' is op te zetten, zoals beschreven in de handleiding."
"You can specify the order status for new orders that have an uncertain authorisation status.","U kunt de status van de bestelling voor nieuwe orders die een onzekere status van machtiging te geven."
"You can specify the order status for orders that are captured either directly after the order or manually in the backend.","U kunt de status van de bestelling voor bestellingen die ofwel zijn vastgelegd direct na de bestelling of handmatig in de backend specificeren."
"You can specify the order status for orders that are refused after being in a uncertain state. In order to use this feature you will have to set up the http request for status changes as outlined in the manual.","U kunt de status van de bestelling voor bestellingen die worden geweigerd nadat ze in een onzekere toestand op te geven. Om deze functie te gebruiken moet je het opzetten van de 'HTTP request for status changes' zoals beschreven in de handleiding."
"You can specify the order status for orders that are successful after being in a uncertain state. In order to use this setting, you will need to activate the http-request for status changes as outlined in the manual.","U kunt de status van de bestelling voor bestellingen die succesvol nadat ze in een onzekere toestand zijn te specificeren. Om deze instelling te gebruiken, moet u de HTTP-aanvraag voor de status van veranderingen te activeren, zoals beschreven in de handleiding."
"You can specify the order status when an order is cancelled.","U kunt de status van de bestelling aangeven wanneer een bestelling wordt geannuleerd."
"You created the order.","You created the order."
"You have no stored aliases.","You have no stored aliases."
"You have to enter a CVC code.","Je moet een CVC-code in te voeren."
"You have to enter a card number.","Je moet een kaartnummer in te voeren."
"You have to enter bank code of your bank.","Je moet bankcode van uw bank in te voeren."
"You have to enter commercial number of you company.","Je moet commerciële aantal van jullie bedrijf in te voeren."
"You have to enter either the CVC code or the issue number of your card.","Je moet ofwel de CVC-code of het nummer van afgifte van uw kaart in te voeren."
"You have to enter sales tax number of you company.","Je moet omzetbelasting aantal van jullie bedrijf in te voeren."
"You have to enter sales tax number of your company.","You have to enter sales tax number of your company."
"You have to enter the BIC.","Je moet de BIC in te voeren."
"You have to enter the CVC code from the back of your credti card.","Voer hier het CVC uw kaart in te voeren. U kunt dit vinden op de achterkant van uw creditcard."
"You have to enter the CVC code from your card.","U moet de CVC uw kaart in te voeren."
"You have to enter the IBAN.","Je moet de IBAN in te voeren."
"You have to enter the a card number.","Je moet het een kaartnummer in te voeren."
"You have to enter the account holder name on the card.","Je moet de naam rekeninghouder op de kaart in te voeren."
"You have to enter the account holder name.","Je moet de naam van de rekeninghouder te voeren."
"You have to enter the card holder name on the card.","U moet de kaarthouder in te voeren."
"You have to enter the card holder.","Je moet de kaarthouder in te voeren."
"You have to enter the location of your bank.","Je moet de locatie van uw bank in te voeren."
"You have to enter the month of the card expiry.","Je moet de maand van de kaart vervaldatum in te voeren."
"You have to enter the name of the account owner.","Je moet de rekeninghouder te voeren."
"You have to enter the name of your bank.","Je moet de naam van uw bank in te voeren."
"You have to enter the year of the card expiry.","Je moet het jaar van de kaart vervaldatum in te voeren."
"You have to enter your IBAN Number.","Je moet voer uw IBAN-nummer."
"You have to enter your bank account number.","Je moet het rekeningnummer van uw bankrekening in te voeren."
"You have to enter your social security number.","U moet uw sofi-nummer in te voeren."
"You may choose one of the cards you paid before on this site.","U kunt kiezen uit een eerder gebruikte kaart:"
"You may choose one of your stored payment details.","You may choose one of your stored payment details."
"You must define your gender.","U moet uw geslacht te bepalen."
"You must enter the company registration number.","U moet de registratie van bedrijven in te voeren."
"You must enter the sales tax number.","U moet de omzetbelasting in te voeren."
"You must enter your phone number.","U dient uw telefoonnummer in te voeren."
"You must enter your salutation.","U moet uw aanhef in te voeren."
"You must enter your social security number.","U moet uw sofi-nummer in te voeren."
"You need to define an API password in the module settings.","You need to define an API password in the module settings."
"You need to define an API user id in the module settings.","You need to define an API user id in the module settings."
"You select to use a own mobile template. However you do not specify any template URL for mobile devices.","You select to use a own mobile template. However you do not specify any template URL for mobile devices."
"You will be redirect to the order confirmation page.","U wordt omgeleid naar de pagina orderbevestiging."
"Your browser does not allow the execution of JavaScript. Please activate JavaScript in your browser and reload this page.","Uw browser staat niet toe dat de uitvoering van JavaScript. Gelieve JavaScript te activeren in uw browser en herlaad deze pagina."
"Your card number is invalid.","Uw kaart is ongeldig."
"Your card number is invalid. May be you choose the wrong credit card type.","Uw kaart is ongeldig. Je zou de verkeerde soort creditcard hebben gekozen"
"OgoneCw Aliases","OgoneCw Alias"
"____paymentMethodName____","____paymentMethodName____"
"Ogone Aliases","Ogone Aliases"
"Ogone Error","Fout met Ogone"
"Ogone Parameters","Ogone Parameters"
"Ogone Refund Items","Ogone Refund Items"
"Ogone Section","Ogone Section"
"Ogone Transactions","Ogone Transactions"
"Ogone:","Ogone:"
"Ogone: Alias Management","Ogone: Alias Management"
"customweb ltd","customweb ltd"
"no","no"
"or","or"
"yes","yes"
